"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000039501"	632.962227431111	2.58838198494474	0.102922338991541	25.148884200518	1.45347881838848e-139	3.74028549265303e-137	"ENSMUSG00000039501.15"	"Znfx1"	"protein_coding"	166904935	"zinc finger, NFX1-type containing 1 [Source:MGI Symbol;Acc:MGI:2138982]"	166877713	"ENSMUST00000048988"	"ENSMUST00000048988.14"
"ENSMUSG00000029377"	499.790524661826	2.57355439684351	0.103156314358288	24.9481033987402	2.23901654385971e-137	5.69147083417218e-135	"ENSMUSG00000029377.6"	"Ereg"	"protein_coding"	91241505	"epiregulin [Source:MGI Symbol;Acc:MGI:107508]"	91222481	"ENSMUST00000031324"	"ENSMUST00000031324.6"
"ENSMUSG00000026728"	8016.76783774338	1.17463786831664	0.0471685201493853	24.9030044740963	6.9029991212598e-137	1.73356763474144e-134	"ENSMUSG00000026728.10"	"Vim"	"protein_coding"	13587637	"vimentin [Source:MGI Symbol;Acc:MGI:98932]"	13578738	"ENSMUST00000141365"	"ENSMUST00000141365.3"
"ENSMUSG00000026466"	798.839687480268	2.0297202736023	0.0822092104402763	24.6896942901168	1.38000803342383e-134	3.42439136293884e-132	"ENSMUSG00000026466.17"	"Tor1aip1"	"protein_coding"	155912226	"torsin A interacting protein 1 [Source:MGI Symbol;Acc:MGI:3582693]"	155880345	"ENSMUST00000169241"	"ENSMUST00000169241.8"
"ENSMUSG00000140383"	5680.54289601303	1.15793992190549	0.0469491353545122	24.6637113370013	2.62298357033765e-134	6.43217288707271e-132	"ENSMUSG00000140383.1"	"Gm73188"	"lncRNA"	115703284	"predicted gene, 73188 [Source:MGI Symbol;Acc:MGI:7829134]"	115698327	"ENSMUST00000359338"	"ENSMUST00000359338.1"
"ENSMUSG00000064351"	81907.4552633848	1.15270315122174	0.0471403918261512	24.4525577019551	4.72681451334511e-132	1.14564792693216e-129	"ENSMUSG00000064351.1"	"mt-Co1"	"protein_coding"	6872	"mitochondrially encoded cytochrome c oxidase I [Source:MGI Symbol;Acc:MGI:102504]"	5328	"ENSMUST00000082402"	"ENSMUST00000082402.1"
"ENSMUSG00000018593"	32082.1617127827	0.925126530289903	0.037924554442541	24.3938668202827	1.98671270837994e-131	4.75988961993924e-129	"ENSMUSG00000018593.14"	"Sparc"	"protein_coding"	55314009	"secreted acidic cysteine rich glycoprotein [Source:MGI Symbol;Acc:MGI:98373]"	55285326	"ENSMUST00000108858"	"ENSMUST00000108858.8"
"ENSMUSG00000061232"	1501.00913079193	1.64289529296934	0.0673641069970164	24.3882887520814	2.2767850758259e-131	5.39287592278579e-129	"ENSMUSG00000061232.17"	"H2-K1"	"protein_coding"	34219321	"histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]"	34214991	"ENSMUST00000172912"	"ENSMUST00000172912.8"
"ENSMUSG00000022906"	422.393096043975	2.98761412383026	0.122632552272882	24.3623252428297	4.29174968955659e-131	1.00513742167548e-128	"ENSMUSG00000022906.16"	"Parp9"	"protein_coding"	35792975	"poly (ADP-ribose) polymerase family, member 9 [Source:MGI Symbol;Acc:MGI:1933117]"	35758840	"ENSMUST00000114878"	"ENSMUST00000114878.8"
"ENSMUSG00000010358"	415.636551163854	2.85243418815637	0.117317691224282	24.3137599997876	1.40225426362193e-130	3.24762087454839e-128	"ENSMUSG00000010358.14"	"Ifi35"	"protein_coding"	101349524	"interferon-induced protein 35 [Source:MGI Symbol;Acc:MGI:1917360]"	101339233	"ENSMUST00000010502"	"ENSMUST00000010502.13"
"ENSMUSG00000050708"	6435.43874570679	1.11474255207213	0.0461447063306938	24.1575392003446	6.22163516031877e-129	1.42509629979873e-126	"ENSMUSG00000050708.17"	"Ftl1"	"protein_coding"	45109308	"ferritin light polypeptide 1 [Source:MGI Symbol;Acc:MGI:95589]"	45107368	"ENSMUST00000094434"	"ENSMUST00000094434.13"
"ENSMUSG00000049502"	412.518497167912	2.94296280334426	0.121920026911841	24.1384691087075	9.86826885365914e-129	2.23580647810512e-126	"ENSMUSG00000049502.18"	"Dtx3l"	"protein_coding"	35759521	"deltex 3-like, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2656973]"	35746881	"ENSMUST00000081933"	"ENSMUST00000081933.14"
"ENSMUSG00000038507"	524.279643318062	2.42477746908464	0.100890753769346	24.0336936586687	1.23629555561391e-127	2.77089726464691e-125	"ENSMUSG00000038507.7"	"Parp12"	"protein_coding"	39095283	"poly (ADP-ribose) polymerase family, member 12 [Source:MGI Symbol;Acc:MGI:2143990]"	39063344	"ENSMUST00000038398"	"ENSMUST00000038398.7"
"ENSMUSG00000000303"	1610.73198053305	-1.43979349344164	0.0599208959804078	-24.0282370596129	1.40983557154766e-127	3.12623538865313e-125	"ENSMUSG00000000303.14"	"Cdh1"	"protein_coding"	107396878	"cadherin 1 [Source:MGI Symbol;Acc:MGI:88354]"	107329983	"ENSMUST00000000312"	"ENSMUST00000000312.12"
"ENSMUSG00000049775"	16611.736917451	0.99954389446681	0.0416524585461591	23.9972364022431	2.97180726681946e-127	6.52045796521946e-125	"ENSMUSG00000049775.17"	"Tmsb4x"	"protein_coding"	165992311	"thymosin, beta 4, X chromosome [Source:MGI Symbol;Acc:MGI:99510]"	165990089	"ENSMUST00000112172"	"ENSMUST00000112172.4"
"ENSMUSG00000040033"	371.854931223216	3.30337371067369	0.137782596942585	23.9752609108553	5.03892562078856e-127	1.09407672541372e-124	"ENSMUSG00000040033.18"	"Stat2"	"protein_coding"	128128718	"signal transducer and activator of transcription 2 [Source:MGI Symbol;Acc:MGI:103039]"	128106428	"ENSMUST00000218863"	"ENSMUST00000218863.2"
"ENSMUSG00000067274"	6860.15995198063	1.1199599053421	0.0469550103934506	23.8517656786275	9.70808481101683e-126	2.08613731753438e-123	"ENSMUSG00000067274.11"	"Rplp0"	"protein_coding"	115701786	"ribosomal protein lateral stalk subunit P0 [Source:MGI Symbol;Acc:MGI:1927636]"	115697526	"ENSMUST00000086519"	"ENSMUST00000086519.12"
"ENSMUSG00000028268"	863.182407469318	8.7368968903426	0.367708126912929	23.7604128135342	8.57586913358394e-125	1.82403485939208e-122	"ENSMUSG00000028268.15"	"Gbp3"	"protein_coding"	142278970	"guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263]"	142265787	"ENSMUST00000199325"	"ENSMUST00000199325.5"
"ENSMUSG00000020048"	6756.34228787872	1.14056411928619	0.0480863188717549	23.7190981977234	2.29079821369256e-124	4.82317151173816e-122	"ENSMUSG00000020048.14"	"Hsp90b1"	"protein_coding"	86541373	"heat shock protein 90, beta (Grp94), member 1 [Source:MGI Symbol;Acc:MGI:98817]"	86526073	"ENSMUST00000129178"	"ENSMUST00000129178.8"
"ENSMUSG00000056116"	354.437334062761	3.41751562916187	0.144716531221171	23.6152400857291	2.68777976364092e-123	5.60240813933314e-121	"ENSMUSG00000056116.19"	"H2-T22"	"protein_coding"	36353639	"histocompatibility 2, T region locus 22 [Source:MGI Symbol;Acc:MGI:95956]"	36348020	"ENSMUST00000172633"	"ENSMUST00000172633.8"
"ENSMUSG00000018417"	566.088224290571	-2.17086576089084	0.0931848914732603	-23.2963276188799	4.83001534807966e-120	9.96800395201708e-118	"ENSMUSG00000018417.15"	"Myo1b"	"protein_coding"	51955230	"myosin IB [Source:MGI Symbol;Acc:MGI:107752]"	51788924	"ENSMUST00000046390"	"ENSMUST00000046390.14"
"ENSMUSG00000026628"	407.12810877966	2.97153124814677	0.127818400108956	23.2480710571698	1.48790168181418e-119	3.04057084860146e-117	"ENSMUSG00000026628.14"	"Atf3"	"protein_coding"	190950236	"activating transcription factor 3 [Source:MGI Symbol;Acc:MGI:109384]"	190902493	"ENSMUST00000027941"	"ENSMUST00000027941.14"
"ENSMUSG00000021367"	698.38741245841	2.24175485155118	0.0964782676039653	23.2358530809589	1.97755326812788e-119	4.00195342920947e-117	"ENSMUSG00000021367.9"	"Edn1"	"protein_coding"	42461466	"endothelin 1 [Source:MGI Symbol;Acc:MGI:95283]"	42454952	"ENSMUST00000021796"	"ENSMUST00000021796.9"
"ENSMUSG00000000126"	302.167336505226	-3.04333840625357	0.131030321079657	-23.2262149796874	2.47484253805936e-119	4.93795762266064e-117	"ENSMUSG00000000126.12"	"Wnt9a"	"protein_coding"	59224378	"wingless-type MMTV integration site family, member 9A [Source:MGI Symbol;Acc:MGI:2446084]"	59197754	"ENSMUST00000000128"	"ENSMUST00000000128.10"
"ENSMUSG00000118008"	2135.39562018913	1.39028094552818	0.0598588287237934	23.2259964848854	2.48745706380429e-119	4.93795762266064e-117	"ENSMUSG00000118008.3"	"Gm36913"	"lncRNA"	9960404	"predicted gene, 36913 [Source:MGI Symbol;Acc:MGI:5596072]"	9901913	"ENSMUST00000303153"	"ENSMUST00000303153.1"
"ENSMUSG00000022816"	12300.4615074449	1.11763671141167	0.0481318754033058	23.2203025967051	2.8398045416687e-119	5.58423451571154e-117	"ENSMUSG00000022816.12"	"Fstl1"	"protein_coding"	37656876	"follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"	37597235	"ENSMUST00000114763"	"ENSMUST00000114763.3"
"ENSMUSG00000068220"	6453.05377690827	1.07299103645256	0.046300601035993	23.1744515717721	8.24270052656909e-119	1.6057088764094e-116	"ENSMUSG00000068220.7"	"Lgals1"	"protein_coding"	78814665	"lectin, galactose binding, soluble 1 [Source:MGI Symbol;Acc:MGI:96777]"	78810925	"ENSMUST00000089377"	"ENSMUST00000089377.6"
"ENSMUSG00000021057"	1072.06424955339	-1.77812993997954	0.0772587626732687	-23.0152526192963	3.27953545504284e-117	6.32950342823268e-115	"ENSMUSG00000021057.16"	"Akap5"	"protein_coding"	76380927	"A kinase anchor protein 5 [Source:MGI Symbol;Acc:MGI:2685104]"	76371665	"ENSMUST00000095610"	"ENSMUST00000095610.9"
"ENSMUSG00000031897"	284.307904398875	3.83991943193107	0.167325008207386	22.9488674351164	1.51234694007582e-116	2.89205134118719e-114	"ENSMUSG00000031897.10"	"Psmb10"	"protein_coding"	106665076	"proteasome (prosome, macropain) subunit, beta type 10 [Source:MGI Symbol;Acc:MGI:1096380]"	106662367	"ENSMUST00000212332"	"ENSMUST00000212332.2"
"ENSMUSG00000062345"	331.309629910787	3.462902064664	0.151272421052827	22.8918268152442	5.60429225478801e-116	1.06196243417092e-113	"ENSMUSG00000062345.11"	"Serpinb2"	"protein_coding"	107463208	"serine (or cysteine) peptidase inhibitor, clade B, member 2 [Source:MGI Symbol;Acc:MGI:97609]"	107439153	"ENSMUST00000009356"	"ENSMUST00000009356.11"
"ENSMUSG00000107736"	255.907705475992	5.01496685799395	0.220043243683351	22.7908240855177	5.65414583294232e-115	1.06175689857522e-112	"ENSMUSG00000107736.4"	"Gm44148"	"lncRNA"	121249713	"predicted gene, 44148 [Source:MGI Symbol;Acc:MGI:5690540]"	121232133	"ENSMUST00000203718"	"ENSMUST00000203718.4"
"ENSMUSG00000005973"	1210.49920700382	1.59363842331816	0.0699533980505607	22.7814297479347	7.00665443074733e-115	1.30398843709373e-112	"ENSMUSG00000005973.7"	"Rcn1"	"protein_coding"	105229664	"reticulocalbin 1 [Source:MGI Symbol;Acc:MGI:104559]"	105216636	"ENSMUST00000006128"	"ENSMUST00000006128.7"
"ENSMUSG00000034708"	1914.31827100607	1.26280452994893	0.0556294241384863	22.70029843928	4.44964929599462e-114	8.20783096687715e-112	"ENSMUSG00000034708.13"	"Grn"	"protein_coding"	102327874	"granulin [Source:MGI Symbol;Acc:MGI:95832]"	102321141	"ENSMUST00000239431"	"ENSMUST00000239431.2"
"ENSMUSG00000121233"	483.121058828316	2.58570759344203	0.114300478307545	22.6220190127705	2.63157814649193e-113	4.81163288469103e-111	"ENSMUSG00000121233.2"	"Gm57251"	"lncRNA"	140594988	"predicted gene, 57251 [Source:MGI Symbol;Acc:MGI:7338415]"	140588610	"ENSMUST00000247539"	"ENSMUST00000247539.2"
"ENSMUSG00000025823"	1577.29352813505	1.38297291635216	0.0611420873232007	22.6190007063658	2.8179009603476e-113	5.10750674934655e-111	"ENSMUSG00000025823.10"	"Pdia4"	"protein_coding"	47790364	"protein disulfide isomerase associated 4 [Source:MGI Symbol;Acc:MGI:104864]"	47773075	"ENSMUST00000077290"	"ENSMUST00000077290.9"
"ENSMUSG00000022564"	1436.56576839333	1.44770123568468	0.0640373320217559	22.6071447697546	3.68626477506647e-113	6.62383646305909e-111	"ENSMUSG00000022564.8"	"Grina"	"protein_coding"	76134104	"glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding) [Source:MGI Symbol;Acc:MGI:1913418]"	76130964	"ENSMUST00000229772"	"ENSMUST00000229772.2"
"ENSMUSG00000023961"	431.134073648943	2.63730711987293	0.116998497870253	22.5413758969591	1.63168688136157e-112	2.90691293633338e-110	"ENSMUSG00000023961.17"	"Enpp4"	"protein_coding"	44416700	"ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:MGI Symbol;Acc:MGI:2682634]"	44407199	"ENSMUST00000024757"	"ENSMUST00000024757.14"
"ENSMUSG00000024338"	236.424049468442	4.66034714808145	0.206760800835991	22.5398002389156	1.69079742331633e-112	2.98669334674624e-110	"ENSMUSG00000024338.16"	"Psmb8"	"protein_coding"	34420428	"proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7) [Source:MGI Symbol;Acc:MGI:1346527]"	34416695	"ENSMUST00000173441"	"ENSMUST00000173441.9"
"ENSMUSG00000030921"	473.370441011673	7.54570288915685	0.334829508134152	22.5359554813598	1.84415811613098e-112	3.23022115736421e-110	"ENSMUSG00000030921.18"	"Trim30a"	"protein_coding"	104114400	"tripartite motif-containing 30A [Source:MGI Symbol;Acc:MGI:98178]"	104058232	"ENSMUST00000076922"	"ENSMUST00000076922.6"
"ENSMUSG00000033060"	362.690320885181	-2.84311267842991	0.126180609090209	-22.5320887173505	2.0123989960876e-112	3.49553705620416e-110	"ENSMUSG00000033060.18"	"Lmo7"	"protein_coding"	102172146	"LIM domain only 7 [Source:MGI Symbol;Acc:MGI:1353586]"	101967386	"ENSMUST00000249917"	"ENSMUST00000249917.1"
"ENSMUSG00000021939"	9417.36273633946	0.879113679519369	0.0390545671820505	22.5098815055723	3.3215715974589e-112	5.72188746920936e-110	"ENSMUSG00000021939.9"	"Ctsb"	"protein_coding"	63383372	"cathepsin B [Source:MGI Symbol;Acc:MGI:88561]"	63359911	"ENSMUST00000006235"	"ENSMUST00000006235.9"
"ENSMUSG00000026701"	3663.43704600916	1.10345944025681	0.0492528038714819	22.4039923318098	3.59842463386324e-111	6.147996972807e-109	"ENSMUSG00000026701.16"	"Prdx6"	"protein_coding"	161078789	"peroxiredoxin 6 [Source:MGI Symbol;Acc:MGI:894320]"	161067682	"ENSMUST00000071718"	"ENSMUST00000071718.12"
"ENSMUSG00000034382"	304.063675883342	-3.06052923558454	0.137518368028629	-22.2554214353924	9.99497764950707e-110	1.69378304167744e-107	"ENSMUSG00000034382.15"	"AI661453"	"protein_coding"	47781563	"expressed sequence AI661453 [Source:MGI Symbol;Acc:MGI:2146908]"	47747540	"ENSMUST00000037701"	"ENSMUST00000037701.13"
"ENSMUSG00000032060"	2394.315063074	1.19009411424126	0.0535381112465853	22.2289148147184	1.80443822524567e-109	3.03320244895328e-107	"ENSMUSG00000032060.11"	"Cryab"	"protein_coding"	50667936	"crystallin, alpha B [Source:MGI Symbol;Acc:MGI:88516]"	50662625	"ENSMUST00000217475"	"ENSMUST00000217475.2"
"ENSMUSG00000025809"	17580.8124731019	0.82113331942654	0.0369612343415427	22.2160686474592	2.40199323978406e-109	4.00537176720471e-107	"ENSMUSG00000025809.16"	"Itgb1"	"protein_coding"	129459681	"integrin beta 1 (fibronectin receptor beta) [Source:MGI Symbol;Acc:MGI:96610]"	129412135	"ENSMUST00000090006"	"ENSMUST00000090006.12"
"ENSMUSG00000002289"	741.707883787495	1.97477034301442	0.0890117514985058	22.1855014621027	4.74117853869268e-109	7.84326392543731e-107	"ENSMUSG00000002289.17"	"Angptl4"	"protein_coding"	34000804	"angiopoietin-like 4 [Source:MGI Symbol;Acc:MGI:1888999]"	33992724	"ENSMUST00000002360"	"ENSMUST00000002360.17"
"ENSMUSG00000057554"	522.15917999172	2.2474062242054	0.101550531316331	22.1309154671451	1.59310037245677e-108	2.61469166641645e-106	"ENSMUSG00000057554.14"	"Lgals8"	"protein_coding"	12479825	"lectin, galactose binding, soluble 8 [Source:MGI Symbol;Acc:MGI:1928481]"	12454296	"ENSMUST00000124888"	"ENSMUST00000124888.8"
"ENSMUSG00000022587"	3208.74591088013	1.234550010522	0.0560441509018204	22.028168696582	1.54702414916775e-107	2.51923213791035e-105	"ENSMUSG00000022587.16"	"Ly6e"	"protein_coding"	74831752	"lymphocyte antigen 6 family member E [Source:MGI Symbol;Acc:MGI:106651]"	74826900	"ENSMUST00000188866"	"ENSMUST00000188866.7"
"ENSMUSG00000060183"	374.329869265913	7.06568410793498	0.321989049747949	21.9438645924946	9.9111794821554e-107	1.60146221027944e-104	"ENSMUSG00000060183.8"	"Cxcl11"	"protein_coding"	92513344	"chemokine (C-X-C motif) ligand 11 [Source:MGI Symbol;Acc:MGI:1860203]"	92507403	"ENSMUST00000122808"	"ENSMUST00000122808.2"
"ENSMUSG00000032515"	375.023820856804	2.60741408921716	0.118844068655492	21.9397915160208	1.08397395797612e-106	1.73802716769649e-104	"ENSMUSG00000032515.9"	"Csrnp1"	"protein_coding"	119813724	"cysteine-serine-rich nuclear protein 1 [Source:MGI Symbol;Acc:MGI:2387989]"	119800229	"ENSMUST00000035101"	"ENSMUST00000035101.9"
"ENSMUSG00000022108"	3327.33485336937	1.09976521625742	0.0502032608908843	21.9062506447089	2.26477347956777e-106	3.6035830845886e-104	"ENSMUSG00000022108.9"	"Itm2b"	"protein_coding"	73622729	"integral membrane protein 2B [Source:MGI Symbol;Acc:MGI:1309517]"	73599666	"ENSMUST00000022704"	"ENSMUST00000022704.9"
"ENSMUSG00000041324"	3601.60682485525	1.44012219013679	0.0658530164097294	21.8687353845194	5.15669908710984e-106	8.14289664937253e-104	"ENSMUSG00000041324.15"	"Inhba"	"protein_coding"	16206206	"inhibin beta-A [Source:MGI Symbol;Acc:MGI:96570]"	16186436	"ENSMUST00000042603"	"ENSMUST00000042603.14"
"ENSMUSG00000028583"	1963.72738046405	1.24287404791769	0.0570340558833063	21.7917878830265	2.77598553609011e-105	4.35057462513249e-103	"ENSMUSG00000028583.15"	"Pdpn"	"protein_coding"	143026134	"podoplanin [Source:MGI Symbol;Acc:MGI:103098]"	142994001	"ENSMUST00000030317"	"ENSMUST00000030317.14"
"ENSMUSG00000029822"	300.943741786077	-2.93257529691168	0.135045916427371	-21.7153941007082	1.46778862002313e-104	2.28317805938524e-102	"ENSMUSG00000029822.16"	"Osbpl3"	"protein_coding"	50433181	"oxysterol binding protein-like 3 [Source:MGI Symbol;Acc:MGI:1918970]"	50270310	"ENSMUST00000114468"	"ENSMUST00000114468.9"
"ENSMUSG00000024812"	510.840552223546	-2.0340026735437	0.0941052737611022	-21.6141199345243	1.32300668771286e-103	2.04272232582866e-101	"ENSMUSG00000024812.12"	"Tjp2"	"protein_coding"	24202394	"tight junction protein 2 [Source:MGI Symbol;Acc:MGI:1341872]"	24071869	"ENSMUST00000233027"	"ENSMUST00000233027.2"
"ENSMUSG00000121489"	2905.85979240383	1.14044044354314	0.0530530870998937	21.496212678365	1.68924063936178e-102	2.58900969756302e-100	"ENSMUSG00000121489.2"	"Gm66230"	"lncRNA"	86530923	"predicted gene, 66230 [Source:MGI Symbol;Acc:MGI:7815324]"	86521139	"ENSMUST00000220419"	"ENSMUST00000220419.4"
"ENSMUSG00000054364"	507.998342364402	-1.99183254850147	0.0932271342515242	-21.3653735523776	2.8059976938809e-101	4.26921284169733e-99	"ENSMUSG00000054364.6"	"Rhob"	"protein_coding"	8550009	"ras homolog family member B [Source:MGI Symbol;Acc:MGI:107949]"	8547661	"ENSMUST00000067384"	"ENSMUST00000067384.6"
"ENSMUSG00000020641"	2624.95761641152	8.89576984301407	0.418180993573016	21.2725350499719	2.03955092387904e-100	3.0806086563286e-98	"ENSMUSG00000020641.17"	"Rsad2"	"protein_coding"	26506451	"radical S-adenosyl methionine domain containing 2 [Source:MGI Symbol;Acc:MGI:1929628]"	26492745	"ENSMUST00000020970"	"ENSMUST00000020970.10"
"ENSMUSG00000028692"	4541.42900591459	1.01787933564208	0.0479223518075232	21.2401791074511	4.06337792608073e-100	6.09331291303789e-98	"ENSMUSG00000028692.15"	"Akr1a1"	"protein_coding"	116508877	"aldo-keto reductase family 1, member A1 [Source:MGI Symbol;Acc:MGI:1929955]"	116493707	"ENSMUST00000030455"	"ENSMUST00000030455.15"
"ENSMUSG00000020572"	362.02052649627	2.53699993532529	0.119470063546521	21.2354447634273	4.49418203890716e-100	6.69119502992721e-98	"ENSMUSG00000020572.9"	"Nampt"	"protein_coding"	32903348	"nicotinamide phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:1929865]"	32869544	"ENSMUST00000220200"	"ENSMUST00000220200.2"
"ENSMUSG00000025203"	2930.56429005366	-1.08132844915491	0.0512665525343716	-21.0922793848862	9.36393566193755e-99	1.38426861657749e-96	"ENSMUSG00000025203.7"	"Scd2"	"protein_coding"	44295303	"stearoyl-Coenzyme A desaturase 2 [Source:MGI Symbol;Acc:MGI:98240]"	44282113	"ENSMUST00000026221"	"ENSMUST00000026221.7"
"ENSMUSG00000028234"	2118.50114680264	1.26230422399618	0.0598651405850801	21.085797371547	1.07388832592421e-98	1.57634706095523e-96	"ENSMUSG00000028234.7"	"Rps20"	"protein_coding"	3835665	"ribosomal protein S20 [Source:MGI Symbol;Acc:MGI:1914677]"	3831334	"ENSMUST00000138502"	"ENSMUST00000138502.2"
"ENSMUSG00000027248"	7158.18904936482	0.914741462857326	0.0434504177699516	21.0525355061125	2.16767996511732e-98	3.1596588246787e-96	"ENSMUSG00000027248.14"	"Pdia3"	"protein_coding"	121269168	"protein disulfide isomerase associated 3 [Source:MGI Symbol;Acc:MGI:95834]"	121244256	"ENSMUST00000028683"	"ENSMUST00000028683.14"
"ENSMUSG00000060126"	5001.29798260631	1.11845492001986	0.0531280809327858	21.0520481896355	2.19008340684071e-98	3.17014573140192e-96	"ENSMUSG00000060126.15"	"Tpt1"	"protein_coding"	76085965	"tumor protein, translationally-controlled 1 [Source:MGI Symbol;Acc:MGI:104890]"	76082533	"ENSMUST00000110894"	"ENSMUST00000110894.9"
"ENSMUSG00000068270"	221.448954983122	-3.22679582931597	0.153597135643904	-21.0081771107822	5.52139275055693e-98	7.93709727535232e-96	"ENSMUSG00000068270.16"	"Shroom4"	"protein_coding"	6549502	"shroom family member 4 [Source:MGI Symbol;Acc:MGI:2685570]"	6311908	"ENSMUST00000103005"	"ENSMUST00000103005.10"
