"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000040584"	55.4305585591539	3.76238834965217	0.493838899835939	7.61865529609371	2.56331968895422e-14	6.10102533055774e-12	"ENSMUSG00000040584.9"	"Abcb1a"	"protein_coding"	8798575	"ATP-binding cassette, sub-family B member 1A [Source:MGI Symbol;Acc:MGI:97570]"	8710077	"ENSMUST00000047753"	"ENSMUST00000047753.5"
"ENSMUSG00000086717"	111.239325339043	-3.24962268016037	0.427676710045649	-7.59831574605387	3.00009620591078e-14	7.05135111996755e-12	"ENSMUSG00000086717.2"	"Gm15655"	"lncRNA"	116433972	"predicted gene 15655 [Source:MGI Symbol;Acc:MGI:3805551]"	116431817	"ENSMUST00000134649"	"ENSMUST00000134649.2"
"ENSMUSG00000004266"	1260.49795818394	-2.08804965864939	0.275446395691359	-7.58060258297616	3.43953682735902e-14	7.98439641541131e-12	"ENSMUSG00000004266.16"	"Ptpn6"	"protein_coding"	124715677	"protein tyrosine phosphatase, non-receptor type 6 [Source:MGI Symbol;Acc:MGI:96055]"	124697670	"ENSMUST00000112484"	"ENSMUST00000112484.10"
"ENSMUSG00000085894"	91.8414673323818	5.03654228291504	0.667522906025876	7.54512277773401	4.51861595821952e-14	1.0361406812488e-11	"ENSMUSG00000085894.3"	"Gm15832"	"lncRNA"	39591083	"predicted gene 15832 [Source:MGI Symbol;Acc:MGI:3834078]"	39586651	"ENSMUST00000146314"	"ENSMUST00000146314.2"
"ENSMUSG00000056515"	872.526579144991	-1.73910981319771	0.231008473054006	-7.52833777136448	5.13903139481738e-14	1.16420731706929e-11	"ENSMUSG00000056515.10"	"Rab31"	"protein_coding"	66079747	"RAB31, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1914603]"	65958724	"ENSMUST00000070673"	"ENSMUST00000070673.9"
"ENSMUSG00000079652"	108.149456044367	11.2636894998528	1.4969444647988	7.52445382225098	5.29411595675447e-14	1.1850626468435e-11	"ENSMUSG00000079652.9"	"Garin1a"	"protein_coding"	29290679	"golgi associated RAB2 interactor 1A [Source:MGI Symbol;Acc:MGI:2141439]"	29279592	"ENSMUST00000167131"	"ENSMUST00000167131.8"
"ENSMUSG00000072872"	182.535505881521	2.31965630600161	0.308367653083013	7.522372346159	5.37911288099743e-14	1.18992305295758e-11	"ENSMUSG00000072872.4"	"Rybp"	"protein_coding"	100264446	"RING1 and YY1 binding protein [Source:MGI Symbol;Acc:MGI:1929059]"	100205526	"ENSMUST00000101118"	"ENSMUST00000101118.4"
"ENSMUSG00000025314"	1013.26254707137	-3.09700333885519	0.412293224846829	-7.51165227128279	5.83857055662905e-14	1.27654235088716e-11	"ENSMUSG00000025314.19"	"Ptprj"	"protein_coding"	90410991	"protein tyrosine phosphatase receptor type J [Source:MGI Symbol;Acc:MGI:104574]"	90260098	"ENSMUST00000129323"	"ENSMUST00000129323.2"
"ENSMUSG00000002083"	119.042780579752	2.51435206743646	0.335321387682393	7.49833491032185	6.46335885243514e-14	1.3810288238902e-11	"ENSMUSG00000002083.14"	"Bbc3"	"protein_coding"	16052130	"BCL2 binding component 3 [Source:MGI Symbol;Acc:MGI:2181667]"	16042318	"ENSMUST00000209688"	"ENSMUST00000209688.2"
"ENSMUSG00000097754"	63.1199508133374	4.28727564469634	0.571667488653985	7.49959675823251	6.40144545678169e-14	1.3810288238902e-11	"ENSMUSG00000097754.4"	"Ptgs2os2"	"lncRNA"	150040866	"prostaglandin-endoperoxide synthase 2, opposite strand 2 [Source:MGI Symbol;Acc:MGI:5477181]"	150034388	"ENSMUST00000348739"	"ENSMUST00000348739.1"
"ENSMUSG00000058427"	2844.15090770968	2.4024830304025	0.322035867096864	7.46029643238424	8.63280362683752e-14	1.82384951230816e-11	"ENSMUSG00000058427.11"	"Cxcl2"	"protein_coding"	91053797	"C-X-C motif chemokine ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]"	91051730	"ENSMUST00000200681"	"ENSMUST00000200681.4"
"ENSMUSG00000040435"	1092.91688495319	3.10536756501248	0.417987732624146	7.42932704153023	1.09151568371132e-13	2.28041882231376e-11	"ENSMUSG00000040435.13"	"Ppp1r15a"	"protein_coding"	45175692	"protein phosphatase 1, regulatory subunit 15A [Source:MGI Symbol;Acc:MGI:1927072]"	45172340	"ENSMUST00000211212"	"ENSMUST00000211212.2"
"ENSMUSG00000022912"	372.988942544809	-1.95538250402537	0.263260629057004	-7.42755386944686	1.10624335660908e-13	2.28579053124402e-11	"ENSMUSG00000022912.9"	"Pros1"	"protein_coding"	62749709	"protein S (alpha) [Source:MGI Symbol;Acc:MGI:1095733]"	62674670	"ENSMUST00000023629"	"ENSMUST00000023629.9"
"ENSMUSG00000028341"	45.7487647929206	6.23350744395579	0.842568594919177	7.39821954146504	1.38022529194384e-13	2.7905780821957e-11	"ENSMUSG00000028341.10"	"Nr4a3"	"protein_coding"	48086447	"nuclear receptor subfamily 4, group A, member 3 [Source:MGI Symbol;Acc:MGI:1352457]"	48045153	"ENSMUST00000030025"	"ENSMUST00000030025.10"
"ENSMUSG00000039936"	493.811221027821	-2.33958008068369	0.316221024052195	-7.39855956034574	1.37669642440048e-13	2.7905780821957e-11	"ENSMUSG00000039936.19"	"Pik3cd"	"protein_coding"	149787028	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:MGI Symbol;Acc:MGI:1098211]"	149733625	"ENSMUST00000038859"	"ENSMUST00000038859.14"
"ENSMUSG00000126405"	84.7132779612266	3.39566747094118	0.460202279230581	7.3786411414964	1.59913208660366e-13	3.19877453451155e-11	"ENSMUSG00000126405.1"	"Gm74745"	"lncRNA"	30793547	"predicted gene, 74745 [Source:MGI Symbol;Acc:MGI:7832220]"	30791641	"ENSMUST00000276211"	"ENSMUST00000276211.1"
"ENSMUSG00000046318"	63.3102030269454	3.79750749160643	0.515467132578447	7.36711858350833	1.74355385540565e-13	3.45095190980973e-11	"ENSMUSG00000046318.17"	"Ccbe1"	"protein_coding"	66435812	"collagen and calcium binding EGF domains 1 [Source:MGI Symbol;Acc:MGI:2445053]"	66178373	"ENSMUST00000146610"	"ENSMUST00000146610.2"
"ENSMUSG00000049625"	101.272709091559	-3.39918898126299	0.463221348020181	-7.33815269048199	2.16562027913274e-13	4.24168313630551e-11	"ENSMUSG00000049625.7"	"Tifab"	"protein_coding"	56326698	"TRAF-interacting protein with forkhead-associated domain, family member B [Source:MGI Symbol;Acc:MGI:2385852]"	56321517	"ENSMUST00000169652"	"ENSMUST00000169652.3"
"ENSMUSG00000025203"	256.699422007059	-3.74454672717669	0.511174069429558	-7.32538473900955	2.3821429295549e-13	4.61767355715678e-11	"ENSMUSG00000025203.7"	"Scd2"	"protein_coding"	44295303	"stearoyl-Coenzyme A desaturase 2 [Source:MGI Symbol;Acc:MGI:98240]"	44282113	"ENSMUST00000026221"	"ENSMUST00000026221.7"
"ENSMUSG00000024011"	49.0471369840017	7.15442657088792	0.978507002396019	7.31157421803753	2.64030621407002e-13	4.96456777431586e-11	"ENSMUSG00000024011.18"	"Pi16"	"protein_coding"	29549567	"peptidase inhibitor 16 [Source:MGI Symbol;Acc:MGI:1921366]"	29536654	"ENSMUST00000234782"	"ENSMUST00000234782.2"
"ENSMUSG00000039395"	55.2057924549324	5.81024402021418	0.794473065759897	7.31333039548271	2.60601182451962e-13	4.96456777431586e-11	"ENSMUSG00000039395.9"	"Mreg"	"protein_coding"	72251466	"melanoregulin [Source:MGI Symbol;Acc:MGI:2151839]"	72198601	"ENSMUST00000048860"	"ENSMUST00000048860.9"
"ENSMUSG00000141856"	156.42775399642	2.43481347630569	0.332948105780144	7.31289181117454	2.61453522221046e-13	4.96456777431586e-11	"ENSMUSG00000141856.1"	"9530053H05Rik"	"lncRNA"	8011453	"RIKEN cDNA 9530053H05 gene [Source:MGI Symbol;Acc:MGI:1925675]"	7996867	"ENSMUST00000367672"	"ENSMUST00000367672.1"
"ENSMUSG00000097418"	351.235551234547	3.07754646193064	0.421347734452502	7.30405365992912	2.79224936102616e-13	5.19828363716582e-11	"ENSMUSG00000097418.8"	"Mir155hg"	"lncRNA"	84512133	"Mir155 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:5477161]"	84500055	"ENSMUST00000185662"	"ENSMUST00000185662.7"
"ENSMUSG00000021453"	143.908732658371	2.37742680691628	0.325878505580971	7.2954391474143	2.97686499830143e-13	5.48764632971195e-11	"ENSMUSG00000021453.3"	"Gadd45g"	"protein_coding"	52002504	"growth arrest and DNA-damage-inducible 45 gamma [Source:MGI Symbol;Acc:MGI:1346325]"	52000714	"ENSMUST00000021903"	"ENSMUST00000021903.3"
"ENSMUSG00000038127"	1982.80439298778	-1.55643034371363	0.213531302327871	-7.28900318944234	3.12256661658488e-13	5.7003514652083e-11	"ENSMUSG00000038127.16"	"Ccdc50"	"protein_coding"	27270968	"coiled-coil domain containing 50 [Source:MGI Symbol;Acc:MGI:1914751]"	27207619	"ENSMUST00000239351"	"ENSMUST00000239351.2"
"ENSMUSG00000134914"	63.3589494110556	3.73826466411959	0.515258418438685	7.25512583656008	4.01288586755635e-13	7.2552204776598e-11	"ENSMUSG00000134914.1"	"Gm65507"	"lncRNA"	58429082	"predicted gene, 65507 [Source:MGI Symbol;Acc:MGI:7813902]"	58425421	"ENSMUST00000327605"	"ENSMUST00000327605.1"
"ENSMUSG00000059555"	352.491752789456	-2.02399239953257	0.279399969850116	-7.24406806707367	4.35422715838703e-13	7.79738411991918e-11	"ENSMUSG00000059555.7"	"Tor4a"	"protein_coding"	25086898	"torsin family 4, member A [Source:MGI Symbol;Acc:MGI:2442720]"	25082978	"ENSMUST00000081869"	"ENSMUST00000081869.7"
"ENSMUSG00000110344"	49.8683334439939	4.0522359690452	0.559957334020377	7.23668701676069	4.59777516023854e-13	8.15584588094012e-11	"ENSMUSG00000110344.2"	"Smim36"	"protein_coding"	90142081	"small integral membrane protein 36 [Source:MGI Symbol;Acc:MGI:5804831]"	90078509	"ENSMUST00000124877"	"ENSMUST00000124877.3"
"ENSMUSG00000086196"	64.8927396262597	4.26247154303553	0.589332012701543	7.23271678980417	4.73426033814273e-13	8.31946702225213e-11	"ENSMUSG00000086196.8"	"Gm13571"	"lncRNA"	60201578	"predicted gene 13571 [Source:MGI Symbol;Acc:MGI:3652223]"	60168532	"ENSMUST00000151984"	"ENSMUST00000151984.8"
"ENSMUSG00000021125"	58.3245487246014	3.28808053422962	0.455847754216637	7.21311118419374	5.46877248838714e-13	9.52123417584661e-11	"ENSMUSG00000021125.7"	"Arg2"	"protein_coding"	79203075	"arginase type II [Source:MGI Symbol;Acc:MGI:1330806]"	79177551	"ENSMUST00000021550"	"ENSMUST00000021550.7"
"ENSMUSG00000054855"	257.85758648164	2.98316135955086	0.415263907588444	7.18377230728991	6.7813767327476e-13	1.16981859363168e-10	"ENSMUSG00000054855.14"	"Rnd1"	"protein_coding"	98575342	"Rho family GTPase 1 [Source:MGI Symbol;Acc:MGI:2444878]"	98561302	"ENSMUST00000109149"	"ENSMUST00000109149.9"
"ENSMUSG00000018930"	5999.47985437621	3.04597846607421	0.424905885860723	7.16859560536337	7.57710108502209e-13	1.29520210637882e-10	"ENSMUSG00000018930.4"	"Ccl4"	"protein_coding"	83555509	"C-C motif chemokine ligand 4 [Source:MGI Symbol;Acc:MGI:98261]"	83553410	"ENSMUST00000019074"	"ENSMUST00000019074.4"
"ENSMUSG00000037960"	741.094022196524	2.17559002357913	0.303771763486614	7.16192314456178	7.95530216538786e-13	1.34759951906115e-10	"ENSMUSG00000037960.12"	"Card19"	"protein_coding"	49369513	"caspase recruitment domain family, member 19 [Source:MGI Symbol;Acc:MGI:1915730]"	49356426	"ENSMUST00000223496"	"ENSMUST00000223496.2"
"ENSMUSG00000036553"	232.118724372416	1.97177555809187	0.275960771591688	7.14512989190113	8.99108283672092e-13	1.50945830873985e-10	"ENSMUSG00000036553.17"	"Sh3tc1"	"protein_coding"	35897331	"SH3 domain and tetratricopeptide repeats 1 [Source:MGI Symbol;Acc:MGI:2678949]"	35854524	"ENSMUST00000127825"	"ENSMUST00000127825.8"
"ENSMUSG00000112144"	71.8911953636225	3.42367368551974	0.480394519846144	7.12679588146891	1.02732263876736e-12	1.70944668820731e-10	"ENSMUSG00000112144.4"	"Gm47861"	"lncRNA"	129225291	"predicted gene, 47861 [Source:MGI Symbol;Acc:MGI:6097076]"	129166585	"ENSMUST00000219217"	"ENSMUST00000219217.2"
"ENSMUSG00000100113"	100.138062282999	2.88562018396145	0.406384150618042	7.10072029032853	1.24108336733382e-12	2.04702548736647e-10	"ENSMUSG00000100113.2"	"Gm28592"	"lncRNA"	111343523	"predicted gene 28592 [Source:MGI Symbol;Acc:MGI:5579298]"	111342436	"ENSMUST00000186844"	"ENSMUST00000186844.2"
"ENSMUSG00000045551"	602.412710006126	-2.06841160294659	0.292458469329801	-7.07249684950676	1.52170440477667e-12	2.48805286287094e-10	"ENSMUSG00000045551.8"	"Fpr1"	"protein_coding"	18104202	"formyl peptide receptor 1 [Source:MGI Symbol;Acc:MGI:107443]"	18096733	"ENSMUST00000061516"	"ENSMUST00000061516.8"
"ENSMUSG00000007888"	47.7323621867689	4.2481751218501	0.601568316284675	7.06183322301132	1.64320138231602e-12	2.66354444755932e-10	"ENSMUSG00000007888.16"	"Crlf1"	"protein_coding"	70956731	"cytokine receptor-like factor 1 [Source:MGI Symbol;Acc:MGI:1340030]"	70945808	"ENSMUST00000008032"	"ENSMUST00000008032.14"
"ENSMUSG00000051920"	275.794064494635	-5.22198536068361	0.741839648423816	-7.03923734971398	1.93294867958663e-12	3.10643025831346e-10	"ENSMUSG00000051920.8"	"Rspo2"	"protein_coding"	43034222	"R-spondin 2 [Source:MGI Symbol;Acc:MGI:1922667]"	42884190	"ENSMUST00000226810"	"ENSMUST00000226810.2"
"ENSMUSG00000006301"	654.775221849229	1.61863602601219	0.230120400066013	7.03386586129636	2.00888262928377e-12	3.2011033964765e-10	"ENSMUSG00000006301.18"	"Tmbim1"	"protein_coding"	74344781	"transmembrane BAX inhibitor motif containing 1 [Source:MGI Symbol;Acc:MGI:1916910]"	74327406	"ENSMUST00000016309"	"ENSMUST00000016309.16"
"ENSMUSG00000026475"	248.973776995208	3.96531226169524	0.564406755240281	7.02562863551679	2.13104573262651e-12	3.36723133702321e-10	"ENSMUSG00000026475.8"	"Rgs16"	"protein_coding"	153621214	"regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407]"	153616095	"ENSMUST00000027748"	"ENSMUST00000027748.8"
"ENSMUSG00000029752"	686.479934146049	1.87269158536924	0.267840416126601	6.99181853303299	2.71345718195082e-12	4.2517612826851e-10	"ENSMUSG00000029752.13"	"Asns"	"protein_coding"	7693254	"asparagine synthetase [Source:MGI Symbol;Acc:MGI:1350929]"	7675169	"ENSMUST00000115542"	"ENSMUST00000115542.8"
"ENSMUSG00000036752"	376.471450267241	-1.79496813960915	0.256785785663046	-6.99013823905542	2.74615520970934e-12	4.26743441389791e-10	"ENSMUSG00000036752.5"	"Tubb4b"	"protein_coding"	25114714	"tubulin, beta 4B class IVB [Source:MGI Symbol;Acc:MGI:1915472]"	25112172	"ENSMUST00000043584"	"ENSMUST00000043584.5"
"ENSMUSG00000074743"	483.393773183309	2.48790402682798	0.356223043028918	6.98411872986557	2.86649573756738e-12	4.41792781585896e-10	"ENSMUSG00000074743.5"	"Thbd"	"protein_coding"	148250108	"thrombomodulin [Source:MGI Symbol;Acc:MGI:98736]"	148246386	"ENSMUST00000099270"	"ENSMUST00000099270.5"
"ENSMUSG00000005237"	43.7914665942323	5.40637183536597	0.774284813577753	6.98240717183208	2.90164694468648e-12	4.43574532527967e-10	"ENSMUSG00000005237.15"	"Dnah2"	"protein_coding"	69439936	"dynein, axonemal, heavy chain 2 [Source:MGI Symbol;Acc:MGI:107731]"	69311635	"ENSMUST00000035539"	"ENSMUST00000035539.12"
"ENSMUSG00000050069"	38.7030347199863	4.92904196338058	0.710857410139245	6.93393906158348	4.0928101390381e-12	6.20621847131721e-10	"ENSMUSG00000050069.4"	"Grem2"	"protein_coding"	174749385	"gremlin 2, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344367]"	174661351	"ENSMUST00000055294"	"ENSMUST00000055294.4"
"ENSMUSG00000036292"	57.3021350421427	7.90987739792741	1.14109744868241	6.93181586468421	4.15472539237273e-12	6.24970412422276e-10	"ENSMUSG00000036292.15"	"Gramd1c"	"protein_coding"	43883708	"GRAM domain containing 1C [Source:MGI Symbol;Acc:MGI:2443024]"	43800713	"ENSMUST00000036174"	"ENSMUST00000036174.10"
"ENSMUSG00000062939"	47.7398789325122	3.43156900324142	0.496182810439994	6.91593689067635	4.64781289793846e-12	6.93593856507435e-10	"ENSMUSG00000062939.12"	"Stat4"	"protein_coding"	52146348	"signal transducer and activator of transcription 4 [Source:MGI Symbol;Acc:MGI:103062]"	52026307	"ENSMUST00000168302"	"ENSMUST00000168302.8"
"ENSMUSG00000027318"	37.4282674379113	5.45111524057429	0.789383461495923	6.90553515048838	5.00145220692956e-12	7.40490597219658e-10	"ENSMUSG00000027318.18"	"Adam33"	"protein_coding"	130905734	"a disintegrin and metallopeptidase domain 33 [Source:MGI Symbol;Acc:MGI:1341813]"	130892511	"ENSMUST00000128828"	"ENSMUST00000128828.8"
"ENSMUSG00000135938"	133.964391700384	2.20476030867319	0.320748224078565	6.87380363525613	6.25122441159742e-12	9.18295098525518e-10	"ENSMUSG00000135938.1"	"Gm40950"	"lncRNA"	53122535	"predicted gene, 40950 [Source:MGI Symbol;Acc:MGI:5623835]"	53107366	"ENSMUST00000333149"	"ENSMUST00000333149.1"
"ENSMUSG00000098234"	150.862269364298	2.34069077831402	0.342668913613172	6.83076487339715	8.44630723952829e-12	1.23113112422365e-09	"ENSMUSG00000098234.10"	"Snhg6"	"lncRNA"	10014504	"small nucleolar RNA host gene 6 [Source:MGI Symbol;Acc:MGI:1921074]"	9926809	"ENSMUST00000182580"	"ENSMUST00000182580.10"
"ENSMUSG00000002100"	34.5468486092261	6.21278473931457	0.911019140668009	6.81959847161829	9.12953178443981e-12	1.32048143186786e-09	"ENSMUSG00000002100.16"	"Mybpc3"	"protein_coding"	90966861	"myosin binding protein C, cardiac [Source:MGI Symbol;Acc:MGI:102844]"	90948489	"ENSMUST00000111430"	"ENSMUST00000111430.11"
"ENSMUSG00000128887"	47.0172599292784	3.81479109448141	0.559746295297506	6.815214547251	9.41231899828493e-12	1.35099110018894e-09	"ENSMUSG00000128887.1"	"Gm65021"	"lncRNA"	46362601	"predicted gene, 65021 [Source:MGI Symbol;Acc:MGI:7812942]"	46341307	"ENSMUST00000290477"	"ENSMUST00000290477.1"
"ENSMUSG00000097183"	107.699924743065	2.72358795918786	0.400145540355819	6.8064933493098	1.00006351363592e-11	1.42456017021942e-09	"ENSMUSG00000097183.5"	"Gm17501"	"lncRNA"	145441458	"predicted gene, 17501 [Source:MGI Symbol;Acc:MGI:4937135]"	145354797	"ENSMUST00000181247"	"ENSMUST00000181247.4"
"ENSMUSG00000019970"	2788.7134811751	2.96328910726576	0.435458320442573	6.80498906130456	1.01056915059561e-11	1.42870163448491e-09	"ENSMUSG00000019970.16"	"Sgk1"	"protein_coding"	21875802	"serum/glucocorticoid regulated kinase 1 [Source:MGI Symbol;Acc:MGI:1340062]"	21758083	"ENSMUST00000120509"	"ENSMUST00000120509.8"
"ENSMUSG00000096210"	191.07246411899	2.64654263123112	0.390880501519749	6.77072051673421	1.28142605614906e-11	1.79810851744558e-09	"ENSMUSG00000096210.3"	"H1f0"	"protein_coding"	78914704	"H1.0 linker histone [Source:MGI Symbol;Acc:MGI:95893]"	78912650	"ENSMUST00000180086"	"ENSMUST00000180086.3"
"ENSMUSG00000021390"	221.524329213113	-4.04532509300033	0.599193191980644	-6.75128680889787	1.46539591866866e-11	2.04102514509088e-09	"ENSMUSG00000021390.7"	"Ogn"	"protein_coding"	49777977	"osteoglycin [Source:MGI Symbol;Acc:MGI:109278]"	49761522	"ENSMUST00000021822"	"ENSMUST00000021822.7"
"ENSMUSG00000118008"	93637.4853279306	1.65566707195852	0.245409278034262	6.7465545117955	1.5139720326449e-11	2.09317765660456e-09	"ENSMUSG00000118008.3"	"Gm36913"	"lncRNA"	9960404	"predicted gene, 36913 [Source:MGI Symbol;Acc:MGI:5596072]"	9901913	"ENSMUST00000303153"	"ENSMUST00000303153.1"
"ENSMUSG00000097616"	76.097741461831	-3.67564317352436	0.546106566191896	-6.73063354494218	1.68925924032942e-11	2.31847748145358e-09	"ENSMUSG00000097616.10"	"1110019D14Rik"	"lncRNA"	14044405	"RIKEN cDNA 1110019D14 gene [Source:MGI Symbol;Acc:MGI:1923561]"	13835858	"ENSMUST00000181225"	"ENSMUST00000181225.4"
"ENSMUSG00000015568"	11235.2142581835	-1.91731199196522	0.285152888304079	-6.72380351245348	1.77041137126818e-11	2.41224963869244e-09	"ENSMUSG00000015568.17"	"Lpl"	"protein_coding"	69360100	"lipoprotein lipase [Source:MGI Symbol;Acc:MGI:96820]"	69333143	"ENSMUST00000015712"	"ENSMUST00000015712.15"
"ENSMUSG00000108732"	127.04939135742	-2.61500635907742	0.389291940320857	-6.71734009422882	1.85071679642908e-11	2.50352718872345e-09	"ENSMUSG00000108732.2"	"2310043P16Rik"	"TEC"	34093037	"RIKEN cDNA 2310043P16 gene [Source:MGI Symbol;Acc:MGI:1917385]"	34089157	"ENSMUST00000205403"	"ENSMUST00000205403.2"
"ENSMUSG00000022246"	119.787399354371	2.8068775234857	0.418941738017177	6.6999233276934	2.08528922927372e-11	2.80069238414527e-09	"ENSMUSG00000022246.15"	"Rai14"	"protein_coding"	10714710	"retinoic acid induced 14 [Source:MGI Symbol;Acc:MGI:1922896]"	10569055	"ENSMUST00000090339"	"ENSMUST00000090339.11"
"ENSMUSG00000141338"	1266.91193122056	1.81877820700946	0.272179718694912	6.68226940541498	2.35269993206822e-11	3.13743381721125e-09	"ENSMUSG00000141338.1"	"Gm74295"	"lncRNA"	100215748	"predicted gene, 74295 [Source:MGI Symbol;Acc:MGI:7831328]"	100212020	"ENSMUST00000364686"	"ENSMUST00000364686.1"
"ENSMUSG00000031530"	103.019581064457	2.59675245755214	0.389982303870927	6.65864176855468	2.76369630411022e-11	3.65956208494257e-09	"ENSMUSG00000031530.7"	"Dusp4"	"protein_coding"	35287048	"dual specificity phosphatase 4 [Source:MGI Symbol;Acc:MGI:2442191]"	35274451	"ENSMUST00000033930"	"ENSMUST00000033930.5"
"ENSMUSG00000007872"	126.403709838816	2.52668831273503	0.380598104633704	6.63873067672466	3.16395895599442e-11	4.16027414332609e-09	"ENSMUSG00000007872.4"	"Id3"	"protein_coding"	135873066	"inhibitor of DNA binding 3 [Source:MGI Symbol;Acc:MGI:96398]"	135870808	"ENSMUST00000008016"	"ENSMUST00000008016.3"
"ENSMUSG00000022951"	397.036027777611	1.8808061266632	0.283717756323341	6.62914493275397	3.37636949825953e-11	4.40874136637319e-09	"ENSMUSG00000022951.19"	"Rcan1"	"protein_coding"	92267755	"regulator of calcineurin 1 [Source:MGI Symbol;Acc:MGI:1890564]"	92188841	"ENSMUST00000060005"	"ENSMUST00000060005.15"
